id_sprzedazy,data,id_dostepnosci,id_pracownika,id_firmy_kupujacej
928,31/12/2019,651,522,648
929,25/01/2019,968,464,373
930,08/02/2022,477,453,477
931,22/05/2020,490,589,459
932,07/08/2019,490,278,410
933,01/05/2018,346,210,10
934,27/10/2021,698,333,557
935,22/07/2018,90,68,177
936,27/10/2020,691,773,216
937,17/09/2018,842,656,553
938,09/05/2019,946,175,389
939,29/09/2018,777,103,279
940,09/06/2019,865,160,231
941,11/06/2016,504,762,774
942,04/06/2018,638,565,333
943,05/10/2017,196,865,533
944,02/03/2021,422,17,764
945,03/12/2018,45,722,609
946,20/12/2020,943,205,135
947,18/08/2017,928,333,120
948,14/09/2018,99,61,616
949,16/03/2021,825,397,214
950,01/12/2015,711,602,366
951,18/05/2018,729,627,26
952,06/10/2015,345,100,680
953,21/12/2020,601,440,377
954,10/08/2019,121,946,302
955,24/01/2020,546,232,359
956,25/04/2020,177,425,271
957,18/08/2019,831,140,154
958,01/08/2016,172,540,138
959,19/07/2015,299,653,685
960,30/07/2015,811,399,748
961,04/07/2015,977,245,625
962,02/03/2021,216,422,703
963,05/03/2018,508,162,355
964,17/02/2020,749,979,492
965,14/07/2019,815,544,734
966,21/04/2022,728,808,729
967,13/12/2021,155,838,39
968,02/02/2021,629,423,116
969,22/03/2021,709,751,253
970,14/01/2021,330,372,26
971,06/12/2021,934,906,490
972,13/06/2019,174,561,343
973,09/07/2020,325,497,592
974,21/03/2019,412,585,511
975,14/09/2018,643,747,466
976,16/10/2020,209,119,233
977,12/03/2019,346,258,466
978,08/08/2015,246,750,599
979,30/06/2020,780,356,43
980,31/05/2017,319,309,231
981,07/05/2017,743,230,287
982,24/07/2016,653,203,722
983,15/07/2020,740,279,580
984,05/11/2019,26,168,151
985,10/02/2019,828,243,119
986,07/03/2018,274,536,394
987,01/12/2018,331,595,485
988,13/08/2018,494,397,573
989,18/05/2016,189,919,6
990,13/04/2018,466,762,393
991,26/12/2021,31,631,379
992,23/01/2016,696,847,482
993,09/06/2018,648,267,215
994,23/06/2021,241,217,546
995,13/05/2017,421,811,357
996,14/10/2021,893,279,241
997,21/05/2018,191,247,358
998,28/04/2021,63,432,786
999,10/12/2019,503,932,200
1000,20/06/2017,557,593,29
1001,27/06/2015,156,306,401
1002,06/08/2021,90,194,256
1003,16/01/2021,352,438,664
1004,11/10/2015,981,163,349
1005,23/07/2019,993,931,705
1006,03/06/2019,67,718,257
1007,09/07/2018,17,51,70
1008,13/11/2020,982,150,751
1009,09/01/2021,406,405,55
1010,23/09/2016,534,291,297
1011,02/06/2020,971,418,791
1012,11/07/2016,822,872,587
1013,16/06/2019,195,703,687
1014,22/12/2018,397,874,253
1015,23/08/2019,243,309,84
1016,28/04/2019,550,190,579
1017,18/09/2019,50,645,235
1018,16/02/2021,513,735,781
1019,09/02/2019,153,754,151
1020,21/08/2016,656,943,7
1021,12/04/2017,160,546,460
1022,22/03/2019,270,410,595
1023,31/08/2021,367,944,543
1024,11/02/2017,126,601,737
1025,29/01/2017,345,549,759
1026,09/08/2020,405,861,139
1027,20/06/2018,399,5,39
1028,05/04/2019,172,401,492
1029,14/09/2015,754,204,458
1030,01/11/2015,87,659,561
1031,12/11/2015,835,137,796
1032,25/04/2022,663,952,352
1033,17/09/2020,663,221,199
1034,16/12/2016,205,287,100
1035,11/03/2018,395,886,670
1036,13/10/2018,888,203,49
1037,12/05/2021,653,24,346
1038,10/03/2018,420,856,414
1039,25/02/2017,758,394,76
1040,02/01/2020,841,935,467
1041,02/08/2019,910,919,236
1042,30/10/2019,291,998,165
1043,25/09/2020,552,220,594
1044,26/03/2016,832,949,784
1045,21/12/2021,653,266,233
1046,19/09/2017,282,39,60
1047,25/10/2018,839,866,58
1048,05/02/2021,235,495,408
1049,27/12/2018,771,194,603
1050,23/04/2022,693,183,383
1051,30/12/2017,599,74,282
1052,06/07/2018,714,489,590
1053,06/08/2019,221,354,566
1054,18/12/2020,54,555,290
1055,06/05/2018,143,560,774
1056,06/04/2016,565,370,484
1057,09/09/2020,133,714,612
1058,28/05/2020,178,707,625
1059,08/11/2016,629,675,630
1060,01/07/2018,38,528,20
1061,27/04/2020,247,192,362
1062,24/07/2018,306,495,139
1063,03/04/2019,525,414,317
1064,06/10/2018,275,535,150
1065,29/12/2017,44,370,205
1066,09/02/2022,651,143,394
1067,04/11/2019,191,750,281
1068,08/12/2021,327,269,520
1069,27/07/2020,172,441,74
1070,16/06/2019,487,263,765
1071,22/04/2019,819,546,400
1072,07/04/2019,623,92,69
1073,15/04/2017,342,642,315
1074,15/07/2021,666,812,575
1075,10/11/2019,326,677,327
1076,18/12/2020,710,415,65
1077,02/12/2020,905,228,383
1078,28/05/2019,273,165,192
1079,30/07/2018,568,86,683
1080,09/08/2021,247,32,545
1081,06/10/2016,529,850,74
1082,15/07/2021,868,957,343
1083,29/07/2020,420,692,710
1084,24/09/2019,36,612,195
1085,14/05/2021,890,268,202
1086,25/01/2017,376,575,353
1087,14/09/2018,274,519,545
1088,30/04/2020,162,940,799
1089,05/05/2018,720,460,67
1090,16/06/2015,834,80,338
1091,11/08/2021,378,775,479
1092,28/03/2018,486,863,343
1093,27/02/2017,339,762,646
1094,02/05/2021,29,305,686
1095,19/02/2017,447,920,389
1096,12/02/2017,961,478,72
1097,29/07/2019,950,556,147
1098,26/02/2016,186,752,560
1099,25/10/2019,821,677,95
1100,25/02/2022,738,149,115
1101,08/02/2018,577,797,673
1102,21/08/2021,467,788,502
1103,22/07/2018,43,891,125
1104,20/12/2021,470,105,532
1105,12/10/2021,769,900,710
1106,02/06/2015,790,880,65
1107,15/12/2015,43,333,454
1108,23/10/2021,465,662,194
1109,04/11/2016,313,813,634
1110,11/08/2015,773,131,518
1111,10/02/2017,27,362,212
1112,16/08/2017,640,65,140
1113,03/08/2018,528,332,353
1114,06/09/2020,601,388,113
1115,18/10/2019,859,175,739
1116,09/05/2021,736,75,393
1117,10/01/2017,245,746,46
1118,29/03/2021,499,389,452
1119,14/03/2021,12,160,302
1120,26/11/2018,309,550,670
1121,26/02/2018,562,232,96
1122,29/08/2016,493,396,596
1123,14/05/2021,609,380,396
1124,22/02/2017,661,989,471
1125,25/12/2019,502,184,462
1126,23/08/2019,51,369,181
1127,10/11/2015,262,428,215
1128,21/02/2017,902,495,206
1129,26/10/2016,845,864,341
1130,07/04/2016,101,314,226
1131,22/06/2018,25,48,178
1132,21/12/2015,273,639,32
1133,30/01/2017,519,122,27
1134,05/12/2015,523,233,166
1135,26/06/2017,866,712,723
1136,08/12/2020,607,907,646
1137,25/09/2019,878,131,495
1138,07/04/2017,57,637,66
1139,25/08/2015,657,225,399
1140,05/06/2015,50,123,724
1141,17/05/2018,50,829,501
1142,19/07/2019,800,743,585
1143,28/05/2021,981,546,357
1144,18/12/2020,334,171,645
1145,08/11/2019,768,251,124
1146,25/12/2018,876,608,709
1147,08/03/2017,542,420,617
1148,22/07/2019,892,243,607
1149,06/02/2022,635,179,397
1150,16/06/2021,27,621,788
1151,26/06/2016,501,669,473
1152,03/07/2015,734,955,602
1153,02/05/2020,892,664,667
1154,15/04/2018,14,507,722
1155,01/12/2019,282,44,325
1156,12/04/2017,289,183,4
1157,22/07/2020,47,879,480
1158,12/09/2015,319,930,34
1159,05/09/2017,417,544,65
1160,07/09/2019,64,811,122
1161,19/01/2017,557,903,143
1162,15/05/2016,786,411,38
1163,09/07/2016,843,117,373
1164,01/07/2017,972,897,715
1165,23/11/2018,337,617,173
1166,15/06/2018,568,841,462
1167,05/09/2019,172,637,305
1168,06/03/2017,765,145,576
1169,25/03/2018,213,734,88
1170,13/01/2019,752,594,350
1171,15/04/2016,102,879,5
1172,07/01/2021,967,875,396
1173,11/09/2017,440,501,519
1174,04/10/2020,69,200,524
1175,22/10/2015,18,69,709
1176,24/01/2016,34,658,752
1177,04/04/2020,522,517,337
1178,06/02/2017,112,685,443
1179,16/07/2019,505,908,241
1180,03/11/2019,640,857,739
1181,25/01/2017,301,561,581
1182,29/03/2017,53,932,418
1183,29/09/2018,457,17,140
1184,19/01/2017,207,478,545
1185,01/11/2015,783,929,23
1186,09/05/2022,716,67,222
1187,12/11/2019,786,481,486
1188,26/08/2021,863,635,172
1189,26/09/2015,74,778,535
1190,31/07/2016,398,326,354
1191,04/01/2018,794,127,301
1192,13/07/2021,558,14,618
1193,06/04/2018,686,125,27
1194,06/03/2020,66,65,135
1195,17/11/2016,845,997,631
1196,05/09/2017,256,622,22
1197,12/12/2016,909,767,746
1198,31/08/2016,619,114,658
1199,26/08/2016,440,230,676
1200,22/11/2015,391,984,302
1201,27/06/2017,185,594,702
1202,13/11/2016,915,466,768
1203,31/12/2016,271,690,725
1204,05/07/2018,355,592,144
1205,24/08/2019,255,549,321
1206,23/12/2017,476,324,145
1207,28/12/2018,886,31,739
1208,07/05/2017,556,438,163
1209,19/07/2021,949,715,252
1210,18/11/2018,305,887,243
1211,08/03/2017,285,110,388
1212,18/06/2021,816,972,371
1213,04/11/2020,226,608,407
1214,20/07/2015,495,648,497
1215,15/03/2016,163,362,664
1216,21/02/2018,84,944,52
1217,23/04/2022,642,152,272
1218,07/08/2019,43,981,152
1219,21/03/2017,330,528,107
1220,07/04/2021,351,219,203
1221,16/01/2018,343,838,485
1222,07/04/2020,676,335,357
1223,23/04/2016,608,973,723
1224,15/01/2016,70,937,685
1225,20/08/2015,263,606,110
1226,27/02/2016,629,427,238
1227,15/08/2017,443,581,31
1228,06/11/2019,726,83,285
1229,08/12/2018,289,380,762
1230,24/05/2016,242,898,800
1231,26/08/2016,213,286,291
1232,20/02/2021,3,965,210
1233,14/08/2015,630,615,707
1234,09/02/2022,661,398,663
1235,01/10/2017,441,382,517
1236,04/12/2020,434,445,536
1237,27/09/2018,837,383,550
1238,08/10/2018,322,483,229
1239,21/10/2021,252,624,14
1240,31/12/2016,589,659,595
1241,25/01/2019,74,713,270
1242,27/01/2020,15,336,418
1243,14/12/2016,189,331,399
1244,05/02/2020,212,632,351
1245,03/01/2018,153,856,504
1246,26/02/2019,617,162,356
1247,06/08/2020,962,519,215
1248,11/03/2018,630,106,792
1249,12/06/2021,645,469,65
1250,04/03/2021,140,457,455
1251,24/07/2020,897,275,160
1252,18/06/2017,81,860,367
1253,12/07/2017,49,24,458
1254,06/07/2018,522,635,599
1255,04/02/2022,597,541,403
1256,11/10/2015,837,497,29
1257,12/03/2019,680,389,600
1258,14/11/2018,91,510,611
1259,29/12/2016,525,616,434
1260,04/01/2017,522,783,470
1261,25/03/2022,627,715,765
1262,01/08/2021,671,258,701
1263,27/09/2018,200,308,199
1264,10/03/2019,371,310,86
1265,16/07/2016,738,138,582
1266,16/11/2017,394,119,335
1267,17/04/2019,888,257,571
1268,20/10/2019,389,185,389
1269,11/03/2016,438,54,639
1270,11/08/2021,559,90,153
1271,23/05/2021,27,181,365
1272,10/09/2018,584,625,723
1273,30/08/2018,878,252,794
1274,05/03/2016,862,515,791
1275,26/10/2016,959,734,472
1276,02/09/2018,41,882,514
1277,11/06/2018,559,58,39
1278,13/08/2017,360,650,565
1279,03/07/2018,75,481,686
1280,09/10/2019,49,885,562
1281,19/02/2022,859,216,53
1282,31/07/2021,816,386,406
1283,20/07/2021,166,783,657
1284,28/02/2016,18,723,459
1285,28/06/2017,857,462,13
1286,17/06/2017,870,154,126
1287,05/10/2015,830,221,157
1288,25/03/2019,988,168,52
1289,08/10/2021,780,708,150
1290,12/02/2018,686,912,715
1291,10/06/2016,939,852,333
1292,10/05/2016,397,430,636
1293,24/05/2018,982,563,310
1294,06/06/2020,777,141,66
1295,07/11/2020,817,144,539
1296,02/08/2016,930,505,380
1297,29/03/2018,275,488,704
1298,26/07/2017,679,906,104
1299,28/09/2016,834,770,465
1300,11/12/2020,575,953,72
1301,26/12/2020,18,653,460
1302,30/07/2021,471,30,75
1303,30/04/2016,41,876,717
1304,24/01/2019,669,312,648
1305,31/07/2020,369,933,779
1306,09/05/2019,397,13,780
1307,03/09/2018,814,854,78
1308,19/08/2017,644,779,539
1309,01/04/2017,105,746,112
1310,11/10/2015,471,24,652
1311,08/07/2015,321,599,596
1312,18/01/2016,810,888,395
1313,15/07/2021,692,724,54
1314,17/01/2022,539,701,593
1315,04/01/2021,826,662,256
1316,10/02/2016,94,18,98
1317,18/05/2020,801,673,612
1318,03/01/2017,866,873,481
1319,29/12/2018,602,737,549
1320,07/02/2020,233,127,794
1321,23/07/2015,251,372,752
1322,26/09/2020,961,521,784
1323,13/04/2018,260,239,590
1324,30/04/2021,88,459,364
1325,08/06/2016,164,697,322
1326,11/04/2022,711,42,734
1327,05/11/2020,952,492,543
1328,27/09/2017,680,591,246
1329,03/07/2018,831,722,86
1330,07/08/2019,271,26,518
1331,17/07/2016,126,599,750
1332,22/05/2020,197,197,384
1333,21/03/2018,505,337,434
1334,11/04/2020,22,685,503
1335,25/04/2018,131,17,12
1336,17/07/2017,340,379,314
1337,13/09/2018,246,111,39
1338,24/03/2017,152,694,441
1339,04/04/2021,561,606,698
1340,10/04/2020,801,144,471
1341,19/06/2015,117,749,285
1342,02/05/2017,82,924,11
1343,22/07/2015,346,704,182
1344,16/12/2018,445,737,123
1345,02/06/2016,280,224,531
1346,14/02/2018,585,760,167
1347,02/06/2019,104,601,785
1348,27/04/2017,874,431,158
1349,07/10/2015,188,889,403
1350,05/09/2021,590,48,343
1351,06/06/2016,669,529,234
1352,06/04/2021,143,742,125
1353,18/03/2021,190,969,138
1354,28/12/2015,602,21,63
1355,23/05/2018,579,962,92
1356,17/05/2022,436,635,739
1357,26/06/2019,271,820,216
1358,14/08/2018,707,648,344
1359,21/09/2020,855,510,362
1360,19/01/2016,976,753,634
1361,20/04/2018,663,47,692
1362,11/08/2017,80,650,603
1363,10/09/2016,757,823,432
1364,07/11/2017,719,378,225
1365,24/02/2021,241,719,661
1366,11/02/2018,356,99,461
1367,04/07/2018,656,350,338
1368,03/10/2015,537,720,720
1369,15/03/2019,754,544,298
1370,20/01/2020,191,727,740
1371,21/05/2018,537,642,494
1372,24/09/2017,216,6,440
1373,16/09/2016,376,277,759
1374,28/08/2018,519,607,328
1375,07/06/2015,717,465,554
1376,05/02/2017,704,725,46
1377,01/02/2017,487,836,497
1378,18/05/2015,179,893,392
1379,10/11/2017,968,841,429
1380,20/03/2018,186,911,138
1381,14/10/2018,150,867,501
1382,06/06/2020,497,675,407
1383,15/05/2019,716,366,331
1384,24/08/2020,306,419,516
1385,21/02/2018,7,101,219
1386,24/09/2017,772,774,711
1387,10/01/2022,366,990,115
1388,08/07/2021,109,356,162
1389,27/05/2021,758,760,466
1390,14/10/2017,912,12,245
1391,22/11/2020,719,505,765
1392,20/03/2017,93,252,106
1393,16/10/2017,630,178,760
1394,23/10/2018,689,92,4
1395,20/01/2017,804,68,540
1396,10/11/2017,283,558,178
1397,24/08/2018,587,241,689
1398,29/10/2021,229,908,227
1399,07/02/2020,910,380,594
1400,05/09/2018,824,312,174
1401,17/02/2016,171,773,352
1402,24/01/2019,838,124,76
1403,13/07/2017,184,867,90
1404,08/10/2021,493,847,68
1405,21/04/2016,448,930,412
1406,10/04/2022,162,927,3
1407,04/01/2022,150,643,142
1408,31/05/2015,288,153,18
1409,26/09/2021,193,837,134
1410,25/02/2017,264,12,684
1411,24/08/2020,459,792,727
1412,20/02/2020,60,840,182
1413,10/06/2016,280,679,80
1414,20/12/2015,398,662,32
1415,22/01/2021,356,419,484
1416,27/12/2018,977,249,498
1417,09/05/2018,554,127,453
1418,13/09/2020,327,759,528
1419,15/02/2022,820,833,141
1420,19/10/2016,865,458,797
1421,01/06/2016,525,42,86
1422,08/06/2021,882,764,497
1423,20/09/2020,41,213,558
1424,14/05/2021,947,681,65
1425,09/02/2016,247,971,97
1426,19/10/2020,906,651,700
1427,24/06/2020,259,97,613
1428,12/06/2017,852,944,433
1429,10/01/2021,174,806,575
1430,08/10/2017,244,891,137
1431,16/11/2018,171,712,528
1432,16/08/2020,919,340,706
1433,04/01/2017,243,989,6
1434,28/07/2017,873,39,301
1435,26/06/2017,474,631,481
1436,25/11/2021,864,509,512
1437,08/07/2021,871,109,763
1438,12/01/2018,53,131,681
1439,06/06/2017,77,798,304
1440,15/02/2018,567,782,17
1441,19/01/2021,285,49,156
1442,18/10/2016,669,861,358
1443,06/03/2020,133,67,72
1444,10/05/2020,616,670,190
1445,10/06/2016,78,460,283
1446,23/02/2021,103,693,343
1447,24/10/2015,599,398,27
1448,19/12/2019,946,626,270
1449,28/04/2016,388,314,203
1450,22/05/2021,432,292,506
1451,19/01/2017,553,34,580
1452,05/12/2020,134,245,267
1453,23/02/2017,542,378,408
1454,06/01/2017,984,989,160
1455,26/04/2018,239,373,96
1456,04/10/2017,103,338,356
1457,01/05/2020,872,136,635
1458,27/06/2020,661,928,582
1459,29/04/2016,707,621,580
1460,11/08/2018,902,540,787
1461,30/12/2020,705,441,684
1462,08/10/2020,395,106,381
1463,10/04/2021,205,461,444
1464,15/10/2015,121,981,734
1465,26/08/2015,852,419,385
1466,07/04/2018,671,836,194
1467,12/05/2018,840,491,627
1468,30/07/2016,7,35,316
1469,11/06/2020,271,344,105
1470,08/09/2019,380,433,744
1471,25/02/2017,401,570,205
1472,24/06/2019,941,924,327
1473,02/05/2020,50,578,226
1474,26/09/2019,886,298,326
1475,10/09/2021,365,884,740
1476,20/12/2021,619,295,670
1477,23/05/2021,503,913,302
1478,14/04/2017,943,226,486
1479,21/12/2017,651,30,151
1480,19/10/2017,716,832,493
1481,16/03/2017,404,80,212
1482,20/02/2018,842,200,595
1483,08/01/2018,573,884,37
1484,03/04/2020,587,750,766
1485,30/10/2015,104,959,672
1486,16/07/2021,351,524,457
1487,07/05/2022,277,835,58
1488,28/06/2020,438,841,390
1489,25/09/2015,792,758,518
1490,19/01/2016,443,206,362
1491,05/09/2017,720,212,426
1492,12/03/2020,718,851,61
1493,08/05/2022,279,317,623
1494,18/10/2021,862,770,405
1495,04/11/2021,411,700,33
1496,11/08/2018,733,674,797
1497,07/10/2016,941,430,654
1498,17/05/2019,62,264,262
1499,12/12/2016,102,585,575
1500,01/10/2019,830,400,422
1501,03/03/2016,419,508,384
1502,11/04/2019,481,791,731
1503,27/10/2019,952,874,136
1504,18/08/2018,820,656,656
1505,02/01/2021,619,713,175
1506,12/03/2019,810,739,418
1507,13/03/2017,992,652,159
1508,19/11/2015,297,396,44
1509,06/12/2018,536,407,625
1510,08/01/2022,988,681,163
1511,01/07/2020,676,499,276
1512,13/01/2017,331,64,83
1513,30/03/2017,699,473,714
1514,26/02/2022,570,78,412
1515,17/02/2021,558,257,70
1516,11/07/2017,353,31,262
1517,07/07/2020,838,762,254
1518,21/06/2018,548,399,508
1519,08/07/2016,817,261,418
1520,14/07/2021,643,794,83
1521,27/08/2020,877,172,128
1522,05/12/2020,80,624,543
1523,12/05/2019,435,894,762
1524,04/02/2018,673,789,108
1525,03/11/2016,739,295,646
1526,29/02/2020,396,613,171
1527,16/02/2020,576,934,450
1528,05/08/2021,363,664,32
1529,10/01/2016,199,94,151
1530,12/04/2016,220,226,591
1531,02/08/2021,730,440,552
1532,02/11/2020,607,352,610
1533,21/07/2016,784,945,69
1534,05/03/2020,120,813,529
1535,27/02/2022,537,516,258
1536,07/01/2016,298,74,91
1537,19/01/2020,690,383,266
1538,30/10/2020,640,549,5
1539,01/07/2015,376,393,550
1540,02/12/2019,448,391,73
1541,03/05/2018,819,980,365
1542,10/02/2019,791,800,83
1543,22/02/2022,249,642,301
1544,09/06/2021,319,319,441
1545,18/12/2017,740,779,205
1546,12/11/2018,747,661,717
1547,02/08/2015,81,597,722
1548,03/07/2018,351,399,253
1549,17/09/2018,96,225,594
1550,28/06/2016,420,592,626
1551,15/09/2015,656,306,3
1552,17/09/2016,106,683,183
1553,22/10/2017,32,226,85
1554,08/10/2020,455,74,562
1555,14/12/2021,686,143,443
1556,07/03/2022,863,637,758
1557,06/05/2020,22,78,332
1558,08/06/2018,340,172,399
1559,23/09/2019,46,309,408
1560,28/03/2021,121,889,638
1561,29/10/2021,719,374,652
1562,23/07/2016,568,611,484
1563,01/09/2019,303,207,116
1564,13/02/2022,355,786,747
1565,23/05/2016,745,48,563
1566,15/12/2017,897,10,558
1567,25/07/2015,315,338,124
1568,04/01/2019,685,275,731
1569,09/02/2019,501,651,281
1570,05/12/2017,330,324,152
1571,27/07/2016,330,482,625
1572,24/11/2020,982,819,346
1573,02/04/2016,433,264,436
1574,25/04/2020,195,684,564
1575,09/06/2017,72,664,326
1576,02/10/2021,667,43,143
1577,03/11/2017,291,217,44
1578,18/03/2018,482,602,537
1579,23/11/2021,194,74,61
1580,09/08/2018,164,968,704
1581,21/06/2018,620,852,361
1582,05/03/2022,82,866,507
1583,27/01/2022,746,670,388
1584,30/09/2018,347,348,13
1585,09/12/2019,594,852,177
1586,09/10/2017,166,199,597
1587,02/08/2020,722,453,69
1588,06/03/2020,618,330,268
1589,29/07/2019,291,735,67
1590,28/03/2022,525,409,567
1591,28/09/2021,902,943,240
1592,27/12/2020,100,511,731
1593,27/11/2016,95,572,238
1594,28/05/2018,129,288,448
1595,26/03/2020,203,160,589
1596,13/04/2016,791,527,693
1597,14/10/2021,325,349,159
1598,12/12/2015,970,520,290
1599,16/12/2017,225,707,18
1600,24/01/2022,586,29,159
1601,19/12/2021,960,373,346
1602,12/06/2016,924,944,799
1603,16/03/2021,77,440,11
1604,21/02/2019,804,185,503
1605,21/11/2017,210,936,433
1606,18/05/2015,183,541,35
1607,03/07/2018,863,867,406
1608,04/11/2015,374,71,602
1609,12/07/2015,154,849,179
1610,30/10/2017,409,335,60
1611,18/11/2016,766,863,610
1612,10/05/2022,120,216,245
1613,14/12/2017,855,683,46
1614,15/06/2021,626,374,237
1615,05/12/2015,948,590,226
1616,26/03/2019,578,196,778
1617,31/01/2016,661,768,752
1618,09/04/2021,359,642,538
1619,31/05/2020,872,163,436
1620,30/05/2017,484,935,705
1621,13/02/2022,394,885,771
1622,27/12/2016,699,337,336
1623,13/09/2020,812,886,187
1624,19/07/2021,154,995,762
1625,10/03/2022,708,380,123
1626,09/09/2021,17,494,18
1627,25/07/2017,135,298,586
1628,15/06/2020,149,506,774
1629,22/12/2019,300,845,421
1630,02/08/2021,670,389,434
1631,12/01/2019,836,629,284
1632,11/11/2019,385,303,629
1633,26/05/2015,820,988,199
1634,03/08/2020,114,357,227
1635,15/09/2018,603,581,172
1636,22/04/2018,779,925,475
1637,19/05/2019,87,665,157
1638,08/04/2018,260,489,738
1639,05/01/2021,212,49,419
1640,16/07/2017,730,362,431
1641,16/08/2017,51,575,39
1642,30/09/2021,247,288,454
1643,25/08/2020,253,682,472
1644,29/02/2016,521,176,166
1645,07/07/2019,903,442,198
1646,21/07/2016,727,192,703
1647,16/04/2019,19,54,164
1648,05/02/2018,4,156,258
1649,12/01/2019,555,656,73
1650,29/06/2018,611,664,583
1651,25/10/2021,777,744,265
1652,24/08/2015,401,165,792
1653,29/03/2016,479,173,751
1654,07/01/2019,240,436,120
1655,09/12/2015,231,180,667
1656,30/01/2017,84,213,204
1657,30/04/2017,218,623,106
1658,03/01/2017,131,946,378
1659,24/08/2021,135,61,195
1660,09/09/2019,378,709,489
1661,29/05/2015,26,872,41
1662,03/12/2017,106,847,471
1663,23/02/2017,848,64,22
1664,08/07/2020,757,332,38
1665,30/09/2015,386,847,728
1666,12/09/2017,57,223,497
